policy,subject,trial,t_ref_ms,event_type,decoded_class,confidence,intent,correct,unsafe,note
Policy_A_Direct,1,69,306002.106,ACCEPTED,0,0.9869,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.987, correct=True, unsafe=False)"
Policy_A_Direct,1,70,310500.0,WINDOW,1,0.5663,,,,"EEG epoch received — trial 70, subject 1"
Policy_A_Direct,1,70,310500.1,INFERENCE,1,0.5663,,,,"Decoder output: class=1, conf=0.566, latency=2.12ms"
Policy_A_Direct,1,70,310502.123,ACCEPTED,1,0.5663,CLASS_1,False,True,"Confirmed command issued: CLASS_1 (conf=0.566, correct=False, unsafe=True)"
Policy_A_Direct,1,71,315000.0,WINDOW,0,0.7268,,,,"EEG epoch received — trial 71, subject 1"
Policy_A_Direct,1,71,315000.1,INFERENCE,0,0.7268,,,,"Decoder output: class=0, conf=0.727, latency=2.14ms"
Policy_A_Direct,1,71,315002.14,ACCEPTED,0,0.7268,CLASS_0,False,True,"Confirmed command issued: CLASS_0 (conf=0.727, correct=False, unsafe=True)"
Policy_A_Direct,1,72,319500.0,WINDOW,1,0.9626,,,,"EEG epoch received — trial 72, subject 1"
Policy_A_Direct,1,72,319500.1,INFERENCE,1,0.9626,,,,"Decoder output: class=1, conf=0.963, latency=2.13ms"
Policy_A_Direct,1,72,319502.132,ACCEPTED,1,0.9626,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.963, correct=True, unsafe=False)"
Policy_A_Direct,1,73,324000.0,WINDOW,1,0.9633,,,,"EEG epoch received — trial 73, subject 1"
Policy_A_Direct,1,73,324000.1,INFERENCE,1,0.9633,,,,"Decoder output: class=1, conf=0.963, latency=2.19ms"
Policy_A_Direct,1,73,324002.194,ACCEPTED,1,0.9633,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.963, correct=True, unsafe=False)"
Policy_A_Direct,1,74,328500.0,WINDOW,0,0.9095,,,,"EEG epoch received — trial 74, subject 1"
Policy_A_Direct,1,74,328500.1,INFERENCE,0,0.9095,,,,"Decoder output: class=0, conf=0.909, latency=2.12ms"
Policy_A_Direct,1,74,328502.125,ACCEPTED,0,0.9095,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.909, correct=True, unsafe=False)"
Policy_A_Direct,1,75,333000.0,WINDOW,0,0.7293,,,,"EEG epoch received — trial 75, subject 1"
Policy_A_Direct,1,75,333000.1,INFERENCE,0,0.7293,,,,"Decoder output: class=0, conf=0.729, latency=2.29ms"
Policy_A_Direct,1,75,333002.286,ACCEPTED,0,0.7293,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.729, correct=True, unsafe=False)"
Policy_A_Direct,1,76,337500.0,WINDOW,0,0.5682,,,,"EEG epoch received — trial 76, subject 1"
Policy_A_Direct,1,76,337500.1,INFERENCE,0,0.5682,,,,"Decoder output: class=0, conf=0.568, latency=2.33ms"
Policy_A_Direct,1,76,337502.33,ACCEPTED,0,0.5682,CLASS_0,False,True,"Confirmed command issued: CLASS_0 (conf=0.568, correct=False, unsafe=True)"
Policy_A_Direct,1,77,342000.0,WINDOW,0,0.5798,,,,"EEG epoch received — trial 77, subject 1"
Policy_A_Direct,1,77,342000.1,INFERENCE,0,0.5798,,,,"Decoder output: class=0, conf=0.580, latency=2.38ms"
Policy_A_Direct,1,77,342002.375,ACCEPTED,0,0.5798,CLASS_0,False,True,"Confirmed command issued: CLASS_0 (conf=0.580, correct=False, unsafe=True)"
Policy_A_Direct,1,78,346500.0,WINDOW,0,0.7337,,,,"EEG epoch received — trial 78, subject 1"
Policy_A_Direct,1,78,346500.1,INFERENCE,0,0.7337,,,,"Decoder output: class=0, conf=0.734, latency=2.23ms"
Policy_A_Direct,1,78,346502.235,ACCEPTED,0,0.7337,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.734, correct=True, unsafe=False)"
Policy_A_Direct,1,79,351000.0,WINDOW,0,0.9848,,,,"EEG epoch received — trial 79, subject 1"
Policy_A_Direct,1,79,351000.1,INFERENCE,0,0.9848,,,,"Decoder output: class=0, conf=0.985, latency=2.30ms"
Policy_A_Direct,1,79,351002.296,ACCEPTED,0,0.9848,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.985, correct=True, unsafe=False)"
Policy_A_Direct,1,80,355500.0,WINDOW,1,0.911,,,,"EEG epoch received — trial 80, subject 1"
Policy_A_Direct,1,80,355500.1,INFERENCE,1,0.911,,,,"Decoder output: class=1, conf=0.911, latency=2.45ms"
Policy_A_Direct,1,80,355502.45,ACCEPTED,1,0.911,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.911, correct=True, unsafe=False)"
Policy_A_Direct,1,81,360000.0,WINDOW,1,0.9731,,,,"EEG epoch received — trial 81, subject 1"
Policy_A_Direct,1,81,360000.1,INFERENCE,1,0.9731,,,,"Decoder output: class=1, conf=0.973, latency=2.38ms"
Policy_A_Direct,1,81,360002.379,ACCEPTED,1,0.9731,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.973, correct=True, unsafe=False)"
Policy_A_Direct,1,82,364500.0,WINDOW,1,0.8257,,,,"EEG epoch received — trial 82, subject 1"
Policy_A_Direct,1,82,364500.1,INFERENCE,1,0.8257,,,,"Decoder output: class=1, conf=0.826, latency=2.43ms"
Policy_A_Direct,1,82,364502.426,ACCEPTED,1,0.8257,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.826, correct=True, unsafe=False)"
Policy_A_Direct,1,83,369000.0,WINDOW,1,0.673,,,,"EEG epoch received — trial 83, subject 1"
Policy_A_Direct,1,83,369000.1,INFERENCE,1,0.673,,,,"Decoder output: class=1, conf=0.673, latency=2.37ms"
Policy_A_Direct,1,83,369002.365,ACCEPTED,1,0.673,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.673, correct=True, unsafe=False)"
Policy_A_Direct,1,84,373500.0,WINDOW,0,0.9929,,,,"EEG epoch received — trial 84, subject 1"
Policy_A_Direct,1,84,373500.1,INFERENCE,0,0.9929,,,,"Decoder output: class=0, conf=0.993, latency=2.37ms"
Policy_A_Direct,1,84,373502.369,ACCEPTED,0,0.9929,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.993, correct=True, unsafe=False)"
Policy_A_Direct,1,85,378000.0,WINDOW,1,0.7664,,,,"EEG epoch received — trial 85, subject 1"
Policy_A_Direct,1,85,378000.1,INFERENCE,1,0.7664,,,,"Decoder output: class=1, conf=0.766, latency=2.38ms"
Policy_A_Direct,1,85,378002.385,ACCEPTED,1,0.7664,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.766, correct=True, unsafe=False)"
Policy_A_Direct,1,86,382500.0,WINDOW,0,0.655,,,,"EEG epoch received — trial 86, subject 1"
Policy_A_Direct,1,86,382500.1,INFERENCE,0,0.655,,,,"Decoder output: class=0, conf=0.655, latency=2.32ms"
Policy_A_Direct,1,86,382502.321,ACCEPTED,0,0.655,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.655, correct=True, unsafe=False)"
Policy_A_Direct,1,87,387000.0,WINDOW,0,0.9238,,,,"EEG epoch received — trial 87, subject 1"
Policy_A_Direct,1,87,387000.1,INFERENCE,0,0.9238,,,,"Decoder output: class=0, conf=0.924, latency=2.38ms"
Policy_A_Direct,1,87,387002.38,ACCEPTED,0,0.9238,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.924, correct=True, unsafe=False)"
Policy_A_Direct,1,88,391500.0,WINDOW,0,0.6621,,,,"EEG epoch received — trial 88, subject 1"
Policy_A_Direct,1,88,391500.1,INFERENCE,0,0.6621,,,,"Decoder output: class=0, conf=0.662, latency=2.36ms"
Policy_A_Direct,1,88,391502.357,ACCEPTED,0,0.6621,CLASS_0,False,True,"Confirmed command issued: CLASS_0 (conf=0.662, correct=False, unsafe=True)"
Policy_A_Direct,1,89,396000.0,WINDOW,1,0.9863,,,,"EEG epoch received — trial 89, subject 1"
Policy_A_Direct,1,89,396000.1,INFERENCE,1,0.9863,,,,"Decoder output: class=1, conf=0.986, latency=2.43ms"
Policy_A_Direct,1,89,396002.428,ACCEPTED,1,0.9863,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.986, correct=True, unsafe=False)"
Policy_A_Direct,1,90,400500.0,WINDOW,1,0.7888,,,,"EEG epoch received — trial 90, subject 1"
Policy_A_Direct,1,90,400500.1,INFERENCE,1,0.7888,,,,"Decoder output: class=1, conf=0.789, latency=2.37ms"
Policy_A_Direct,1,90,400502.367,ACCEPTED,1,0.7888,CLASS_1,False,True,"Confirmed command issued: CLASS_1 (conf=0.789, correct=False, unsafe=True)"
Policy_A_Direct,1,91,405000.0,WINDOW,0,0.86,,,,"EEG epoch received — trial 91, subject 1"
Policy_A_Direct,1,91,405000.1,INFERENCE,0,0.86,,,,"Decoder output: class=0, conf=0.860, latency=2.36ms"
Policy_A_Direct,1,91,405002.363,ACCEPTED,0,0.86,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.860, correct=True, unsafe=False)"
Policy_A_Direct,1,92,409500.0,WINDOW,1,0.6698,,,,"EEG epoch received — trial 92, subject 1"
Policy_A_Direct,1,92,409500.1,INFERENCE,1,0.6698,,,,"Decoder output: class=1, conf=0.670, latency=2.35ms"
Policy_A_Direct,1,92,409502.349,ACCEPTED,1,0.6698,CLASS_1,False,True,"Confirmed command issued: CLASS_1 (conf=0.670, correct=False, unsafe=True)"
Policy_A_Direct,1,93,414000.0,WINDOW,0,0.866,,,,"EEG epoch received — trial 93, subject 1"
Policy_A_Direct,1,93,414000.1,INFERENCE,0,0.866,,,,"Decoder output: class=0, conf=0.866, latency=2.31ms"
Policy_A_Direct,1,93,414002.308,ACCEPTED,0,0.866,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.866, correct=True, unsafe=False)"
Policy_A_Direct,1,94,418500.0,WINDOW,1,0.7262,,,,"EEG epoch received — trial 94, subject 1"
Policy_A_Direct,1,94,418500.1,INFERENCE,1,0.7262,,,,"Decoder output: class=1, conf=0.726, latency=2.34ms"
Policy_A_Direct,1,94,418502.341,ACCEPTED,1,0.7262,CLASS_1,False,True,"Confirmed command issued: CLASS_1 (conf=0.726, correct=False, unsafe=True)"
Policy_A_Direct,1,95,423000.0,WINDOW,0,0.8413,,,,"EEG epoch received — trial 95, subject 1"
Policy_A_Direct,1,95,423000.1,INFERENCE,0,0.8413,,,,"Decoder output: class=0, conf=0.841, latency=2.39ms"
Policy_A_Direct,1,95,423002.388,ACCEPTED,0,0.8413,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.841, correct=True, unsafe=False)"
Policy_A_Direct,1,96,427500.0,WINDOW,0,0.898,,,,"EEG epoch received — trial 96, subject 1"
Policy_A_Direct,1,96,427500.1,INFERENCE,0,0.898,,,,"Decoder output: class=0, conf=0.898, latency=2.36ms"
Policy_A_Direct,1,96,427502.357,ACCEPTED,0,0.898,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.898, correct=True, unsafe=False)"
Policy_A_Direct,1,97,432000.0,WINDOW,1,0.9467,,,,"EEG epoch received — trial 97, subject 1"
Policy_A_Direct,1,97,432000.1,INFERENCE,1,0.9467,,,,"Decoder output: class=1, conf=0.947, latency=2.38ms"
Policy_A_Direct,1,97,432002.381,ACCEPTED,1,0.9467,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.947, correct=True, unsafe=False)"
Policy_A_Direct,1,98,436500.0,WINDOW,1,0.9793,,,,"EEG epoch received — trial 98, subject 1"
Policy_A_Direct,1,98,436500.1,INFERENCE,1,0.9793,,,,"Decoder output: class=1, conf=0.979, latency=2.38ms"
Policy_A_Direct,1,98,436502.376,ACCEPTED,1,0.9793,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.979, correct=True, unsafe=False)"
Policy_A_Direct,1,99,441000.0,WINDOW,0,0.7058,,,,"EEG epoch received — trial 99, subject 1"
Policy_A_Direct,1,99,441000.1,INFERENCE,0,0.7058,,,,"Decoder output: class=0, conf=0.706, latency=2.41ms"
Policy_A_Direct,1,99,441002.413,ACCEPTED,0,0.7058,CLASS_0,False,True,"Confirmed command issued: CLASS_0 (conf=0.706, correct=False, unsafe=True)"
Policy_A_Direct,1,100,445500.0,WINDOW,1,0.8234,,,,"EEG epoch received — trial 100, subject 1"
Policy_A_Direct,1,100,445500.1,INFERENCE,1,0.8234,,,,"Decoder output: class=1, conf=0.823, latency=2.33ms"
Policy_A_Direct,1,100,445502.33,ACCEPTED,1,0.8234,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.823, correct=True, unsafe=False)"
Policy_A_Direct,1,101,450000.0,WINDOW,1,0.7196,,,,"EEG epoch received — trial 101, subject 1"
Policy_A_Direct,1,101,450000.1,INFERENCE,1,0.7196,,,,"Decoder output: class=1, conf=0.720, latency=2.35ms"
Policy_A_Direct,1,101,450002.355,ACCEPTED,1,0.7196,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.720, correct=True, unsafe=False)"
Policy_A_Direct,1,102,454500.0,WINDOW,0,0.5082,,,,"EEG epoch received — trial 102, subject 1"
Policy_A_Direct,1,102,454500.1,INFERENCE,0,0.5082,,,,"Decoder output: class=0, conf=0.508, latency=2.65ms"
Policy_A_Direct,1,102,454502.65,ACCEPTED,0,0.5082,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.508, correct=True, unsafe=False)"
Policy_A_Direct,1,103,459000.0,WINDOW,1,0.8003,,,,"EEG epoch received — trial 103, subject 1"
Policy_A_Direct,1,103,459000.1,INFERENCE,1,0.8003,,,,"Decoder output: class=1, conf=0.800, latency=2.65ms"
Policy_A_Direct,1,103,459002.654,ACCEPTED,1,0.8003,CLASS_1,False,True,"Confirmed command issued: CLASS_1 (conf=0.800, correct=False, unsafe=True)"
Policy_A_Direct,1,104,463500.0,WINDOW,1,0.9701,,,,"EEG epoch received — trial 104, subject 1"
Policy_A_Direct,1,104,463500.1,INFERENCE,1,0.9701,,,,"Decoder output: class=1, conf=0.970, latency=2.59ms"
Policy_A_Direct,1,104,463502.59,ACCEPTED,1,0.9701,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.970, correct=True, unsafe=False)"
Policy_A_Direct,1,105,468000.0,WINDOW,1,0.6024,,,,"EEG epoch received — trial 105, subject 1"
Policy_A_Direct,1,105,468000.1,INFERENCE,1,0.6024,,,,"Decoder output: class=1, conf=0.602, latency=2.44ms"
Policy_A_Direct,1,105,468002.442,ACCEPTED,1,0.6024,CLASS_1,False,True,"Confirmed command issued: CLASS_1 (conf=0.602, correct=False, unsafe=True)"
Policy_A_Direct,1,106,472500.0,WINDOW,0,0.8676,,,,"EEG epoch received — trial 106, subject 1"
Policy_A_Direct,1,106,472500.1,INFERENCE,0,0.8676,,,,"Decoder output: class=0, conf=0.868, latency=2.14ms"
Policy_A_Direct,1,106,472502.141,ACCEPTED,0,0.8676,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.868, correct=True, unsafe=False)"
Policy_A_Direct,1,107,477000.0,WINDOW,1,0.9706,,,,"EEG epoch received — trial 107, subject 1"
Policy_A_Direct,1,107,477000.1,INFERENCE,1,0.9706,,,,"Decoder output: class=1, conf=0.971, latency=2.15ms"
Policy_A_Direct,1,107,477002.151,ACCEPTED,1,0.9706,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.971, correct=True, unsafe=False)"
Policy_A_Direct,1,108,481500.0,WINDOW,0,0.9097,,,,"EEG epoch received — trial 108, subject 1"
Policy_A_Direct,1,108,481500.1,INFERENCE,0,0.9097,,,,"Decoder output: class=0, conf=0.910, latency=2.35ms"
Policy_A_Direct,1,108,481502.354,ACCEPTED,0,0.9097,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.910, correct=True, unsafe=False)"
Policy_A_Direct,1,109,486000.0,WINDOW,0,0.5006,,,,"EEG epoch received — trial 109, subject 1"
Policy_A_Direct,1,109,486000.1,INFERENCE,0,0.5006,,,,"Decoder output: class=0, conf=0.501, latency=2.17ms"
Policy_A_Direct,1,109,486002.17,ACCEPTED,0,0.5006,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.501, correct=True, unsafe=False)"
Policy_A_Direct,1,110,490500.0,WINDOW,0,0.8253,,,,"EEG epoch received — trial 110, subject 1"
Policy_A_Direct,1,110,490500.1,INFERENCE,0,0.8253,,,,"Decoder output: class=0, conf=0.825, latency=2.30ms"
Policy_A_Direct,1,110,490502.302,ACCEPTED,0,0.8253,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.825, correct=True, unsafe=False)"
Policy_A_Direct,1,111,495000.0,WINDOW,0,0.8405,,,,"EEG epoch received — trial 111, subject 1"
Policy_A_Direct,1,111,495000.1,INFERENCE,0,0.8405,,,,"Decoder output: class=0, conf=0.841, latency=2.41ms"
Policy_A_Direct,1,111,495002.406,ACCEPTED,0,0.8405,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.841, correct=True, unsafe=False)"
Policy_A_Direct,1,112,499500.0,WINDOW,1,0.8379,,,,"EEG epoch received — trial 112, subject 1"
Policy_A_Direct,1,112,499500.1,INFERENCE,1,0.8379,,,,"Decoder output: class=1, conf=0.838, latency=2.24ms"
Policy_A_Direct,1,112,499502.239,ACCEPTED,1,0.8379,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.838, correct=True, unsafe=False)"
Policy_A_Direct,1,113,504000.0,WINDOW,1,0.9839,,,,"EEG epoch received — trial 113, subject 1"
Policy_A_Direct,1,113,504000.1,INFERENCE,1,0.9839,,,,"Decoder output: class=1, conf=0.984, latency=2.20ms"
Policy_A_Direct,1,113,504002.204,ACCEPTED,1,0.9839,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.984, correct=True, unsafe=False)"
Policy_A_Direct,1,114,508500.0,WINDOW,0,0.6002,,,,"EEG epoch received — trial 114, subject 1"
Policy_A_Direct,1,114,508500.1,INFERENCE,0,0.6002,,,,"Decoder output: class=0, conf=0.600, latency=2.22ms"
Policy_A_Direct,1,114,508502.221,ACCEPTED,0,0.6002,CLASS_0,False,True,"Confirmed command issued: CLASS_0 (conf=0.600, correct=False, unsafe=True)"
Policy_A_Direct,1,115,513000.0,WINDOW,1,0.9285,,,,"EEG epoch received — trial 115, subject 1"
Policy_A_Direct,1,115,513000.1,INFERENCE,1,0.9285,,,,"Decoder output: class=1, conf=0.928, latency=2.32ms"
Policy_A_Direct,1,115,513002.324,ACCEPTED,1,0.9285,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.928, correct=True, unsafe=False)"
Policy_A_Direct,1,116,517500.0,WINDOW,1,0.7553,,,,"EEG epoch received — trial 116, subject 1"
Policy_A_Direct,1,116,517500.1,INFERENCE,1,0.7553,,,,"Decoder output: class=1, conf=0.755, latency=2.21ms"
Policy_A_Direct,1,116,517502.214,ACCEPTED,1,0.7553,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.755, correct=True, unsafe=False)"
Policy_A_Direct,1,117,522000.0,WINDOW,0,0.7485,,,,"EEG epoch received — trial 117, subject 1"
Policy_A_Direct,1,117,522000.1,INFERENCE,0,0.7485,,,,"Decoder output: class=0, conf=0.749, latency=2.19ms"
Policy_A_Direct,1,117,522002.19,ACCEPTED,0,0.7485,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.749, correct=True, unsafe=False)"
Policy_A_Direct,1,118,526500.0,WINDOW,1,0.995,,,,"EEG epoch received — trial 118, subject 1"
Policy_A_Direct,1,118,526500.1,INFERENCE,1,0.995,,,,"Decoder output: class=1, conf=0.995, latency=2.22ms"
Policy_A_Direct,1,118,526502.22,ACCEPTED,1,0.995,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.995, correct=True, unsafe=False)"
Policy_A_Direct,1,119,531000.0,WINDOW,1,0.5158,,,,"EEG epoch received — trial 119, subject 1"
Policy_A_Direct,1,119,531000.1,INFERENCE,1,0.5158,,,,"Decoder output: class=1, conf=0.516, latency=2.14ms"
Policy_A_Direct,1,119,531002.144,ACCEPTED,1,0.5158,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.516, correct=True, unsafe=False)"
Policy_A_Direct,1,120,535500.0,WINDOW,0,0.631,,,,"EEG epoch received — trial 120, subject 1"
Policy_A_Direct,1,120,535500.1,INFERENCE,0,0.631,,,,"Decoder output: class=0, conf=0.631, latency=2.95ms"
Policy_A_Direct,1,120,535502.952,ACCEPTED,0,0.631,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.631, correct=True, unsafe=False)"
Policy_A_Direct,1,121,540000.0,WINDOW,0,0.9906,,,,"EEG epoch received — trial 121, subject 1"
Policy_A_Direct,1,121,540000.1,INFERENCE,0,0.9906,,,,"Decoder output: class=0, conf=0.991, latency=3.16ms"
Policy_A_Direct,1,121,540003.158,ACCEPTED,0,0.9906,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.991, correct=True, unsafe=False)"
Policy_A_Direct,1,122,544500.0,WINDOW,1,0.6252,,,,"EEG epoch received — trial 122, subject 1"
Policy_A_Direct,1,122,544500.1,INFERENCE,1,0.6252,,,,"Decoder output: class=1, conf=0.625, latency=2.64ms"
Policy_A_Direct,1,122,544502.642,ACCEPTED,1,0.6252,CLASS_1,False,True,"Confirmed command issued: CLASS_1 (conf=0.625, correct=False, unsafe=True)"
Policy_A_Direct,1,123,549000.0,WINDOW,0,0.8043,,,,"EEG epoch received — trial 123, subject 1"
Policy_A_Direct,1,123,549000.1,INFERENCE,0,0.8043,,,,"Decoder output: class=0, conf=0.804, latency=2.70ms"
Policy_A_Direct,1,123,549002.703,ACCEPTED,0,0.8043,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.804, correct=True, unsafe=False)"
Policy_A_Direct,1,124,553500.0,WINDOW,0,0.9813,,,,"EEG epoch received — trial 124, subject 1"
Policy_A_Direct,1,124,553500.1,INFERENCE,0,0.9813,,,,"Decoder output: class=0, conf=0.981, latency=2.35ms"
Policy_A_Direct,1,124,553502.351,ACCEPTED,0,0.9813,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.981, correct=True, unsafe=False)"
Policy_A_Direct,1,125,558000.0,WINDOW,0,0.686,,,,"EEG epoch received — trial 125, subject 1"
Policy_A_Direct,1,125,558000.1,INFERENCE,0,0.686,,,,"Decoder output: class=0, conf=0.686, latency=2.80ms"
Policy_A_Direct,1,125,558002.797,ACCEPTED,0,0.686,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.686, correct=True, unsafe=False)"
Policy_A_Direct,1,126,562500.0,WINDOW,0,0.99,,,,"EEG epoch received — trial 126, subject 1"
Policy_A_Direct,1,126,562500.1,INFERENCE,0,0.99,,,,"Decoder output: class=0, conf=0.990, latency=2.44ms"
Policy_A_Direct,1,126,562502.445,ACCEPTED,0,0.99,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.990, correct=True, unsafe=False)"
Policy_A_Direct,1,127,567000.0,WINDOW,1,0.7969,,,,"EEG epoch received — trial 127, subject 1"
Policy_A_Direct,1,127,567000.1,INFERENCE,1,0.7969,,,,"Decoder output: class=1, conf=0.797, latency=2.40ms"
Policy_A_Direct,1,127,567002.396,ACCEPTED,1,0.7969,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.797, correct=True, unsafe=False)"
Policy_A_Direct,1,128,571500.0,WINDOW,1,0.7142,,,,"EEG epoch received — trial 128, subject 1"
Policy_A_Direct,1,128,571500.1,INFERENCE,1,0.7142,,,,"Decoder output: class=1, conf=0.714, latency=2.74ms"
Policy_A_Direct,1,128,571502.741,ACCEPTED,1,0.7142,CLASS_1,False,True,"Confirmed command issued: CLASS_1 (conf=0.714, correct=False, unsafe=True)"
Policy_A_Direct,1,129,576000.0,WINDOW,0,0.5743,,,,"EEG epoch received — trial 129, subject 1"
Policy_A_Direct,1,129,576000.1,INFERENCE,0,0.5743,,,,"Decoder output: class=0, conf=0.574, latency=2.19ms"
Policy_A_Direct,1,129,576002.194,ACCEPTED,0,0.5743,CLASS_0,False,True,"Confirmed command issued: CLASS_0 (conf=0.574, correct=False, unsafe=True)"
Policy_A_Direct,1,130,580500.0,WINDOW,1,0.8502,,,,"EEG epoch received — trial 130, subject 1"
Policy_A_Direct,1,130,580500.1,INFERENCE,1,0.8502,,,,"Decoder output: class=1, conf=0.850, latency=2.13ms"
Policy_A_Direct,1,130,580502.126,ACCEPTED,1,0.8502,CLASS_1,False,True,"Confirmed command issued: CLASS_1 (conf=0.850, correct=False, unsafe=True)"
